permid,ticker,cik,filing_date,n_words,ai_hits,ai_per_10k,ai_per_10k_risk,ai_per_10k_nonrisk
5050913816,SPRB,1683553,2022-03-14,95311.0,0.0,0.0,0.0,0.0
5050915513,KROS,1664710,2022-03-09,99206.0,0.0,0.0,0.0,0.0
5050923641,COE,1659494,,,,,,
5050925560,ITT,216228,2022-02-16,54129.0,0.0,0.0,0.0,0.0
5050998864,ASH,1674862,2022-11-21,76047.0,0.0,0.0,0.0,0.0
5050999648,SEZL,1662991,2022-03-30,74969.0,9.0,1.2,0.0,1.201
5051000821,DFIN,1669811,2022-02-22,57626.0,6.0,1.041,0.0,1.041
5051004737,CWH,1669779,2022-02-24,98301.0,0.0,0.0,0.0,0.0
5051007061,CTKB,1831915,2022-03-17,73085.0,0.0,0.0,0.0,0.0
5051009053,GOLF,1672013,2022-03-01,70715.0,0.0,0.0,0.0,0.0
5051045063,AA,1675149,2022-02-24,91282.0,0.0,0.0,0.0,0.0
5051175893,SNDL,1766600,,,,,,
5051387485,PLX,1006281,2022-03-31,70481.0,0.0,0.0,0.0,0.0
5051389775,YETI,1670592,2022-02-28,47513.0,0.0,0.0,0.0,0.0
5051389997,KNSL,1669162,2022-02-25,55648.0,0.0,0.0,0.0,0.0
5051396874,FLGT,1674930,2022-02-28,75963.0,1.0,0.132,0.0,0.132
5051397876,MNSB,1693577,2022-03-23,59863.0,0.0,0.0,0.0,0.0
5051520149,BVS,1665988,2022-03-11,98496.0,0.0,0.0,0.0,0.0
5051602622,FULC,1680581,2022-03-03,100093.0,2.0,0.2,0.0,0.2
5051606060,VREX,1681622,2022-11-18,62957.0,0.0,0.0,0.0,0.0
5051612719,INDI,1841925,2022-04-11,65357.0,3.0,0.459,0.0,0.459
5051761058,AMR,1704715,2022-03-07,87782.0,0.0,0.0,0.0,0.0
5051769155,LU,1816007,,,,,,
5051772422,HGV,1674168,2022-03-01,87746.0,0.0,0.0,0.0,0.0
5051772533,ADNT,1670541,2022-11-22,67989.0,0.0,0.0,0.0,0.0
5051773339,STTK,1680367,2022-03-15,59725.0,0.0,0.0,0.0,0.0
5051774284,LW,1679273,2022-07-27,51555.0,0.0,0.0,0.0,0.0
5051776140,ASIX,1673985,2022-02-18,52781.0,0.0,0.0,0.0,0.0
5051778285,YUMC,1673358,2022-02-28,85548.0,5.0,0.584,0.0,0.584
5051779416,RCUS,1724521,2022-02-23,82394.0,0.0,0.0,0.0,0.0
5051779426,PRTH,1653558,2022-03-17,53125.0,0.0,0.0,0.0,0.0
5051779929,TUSK,1679268,2022-03-04,92896.0,1.0,0.108,0.0,0.108
5051786558,TENB,1660280,2022-02-25,56539.0,1.0,0.177,0.0,0.177
5051787387,RLAY,1812364,2022-02-24,101339.0,12.0,1.184,0.0,1.184
5051788025,DBRG,1679688,2022-02-28,129814.0,1.0,0.077,0.0,0.077
5051791783,FTI,1681459,2022-02-28,73989.0,0.0,0.0,0.0,0.0
5052124521,TRTX,1630472,2022-02-23,121068.0,0.0,0.0,0.0,0.0
5052127130,ACVA,1637873,2022-02-23,55972.0,7.0,1.251,0.0,1.251
5052128831,VVV,1674910,2022-11-23,49186.0,0.0,0.0,0.0,0.0
5052129728,CNDT,1677703,2022-02-23,53516.0,5.0,0.934,0.0,0.934
5052132612,AVTR,1722482,2022-02-11,48572.0,0.0,0.0,0.0,0.0
5052135332,BL,1666134,2022-02-25,61064.0,1.0,0.164,0.0,0.164
5052135353,IQV,1478242,2022-02-16,71288.0,1.0,0.14,0.0,0.187
5052136396,SBAC,1034054,2022-03-01,65943.0,0.0,0.0,0.0,0.0
5052137229,VST,1692819,2022-02-25,117434.0,0.0,0.0,0.0,0.0
5052137321,BHF,1685040,2022-02-24,125483.0,0.0,0.0,0.0,0.0
5052137706,TRMB,864749,2022-02-23,45246.0,2.0,0.442,0.0,0.442
5052141885,NODK,1681206,2022-03-09,57694.0,0.0,0.0,0.0,0.0
5052143727,BYSI,1677940,,,,,,
5052144662,IIPR,1677576,2022-02-24,66422.0,0.0,0.0,0.0,0.0
5052148076,OPTU,1702780,2022-02-16,78293.0,0.0,0.0,0.0,0.0
5052157170,HFFG,1680873,2021-03-16,52881.0,0.0,0.0,0.0,0.0
5052166213,FNB,37808,2022-02-24,92712.0,0.0,0.0,0.0,0.0
5052505481,INSG,1022652,2022-03-01,61111.0,1.0,0.164,0.0,0.164
5052506477,TRDA,1689375,2022-03-15,109571.0,0.0,0.0,0.0,0.0
5052506535,PRAX,1689548,2022-02-28,103092.0,0.0,0.0,0.0,0.0
5052522662,ICHR,1652535,2022-02-28,42386.0,0.0,0.0,0.0,0.0
5052522900,TRVG,1683825,,,,,,
5052523504,HTO,766829,2022-02-28,62528.0,0.0,0.0,0.0,0.0
5052528282,DNTH,1690585,2022-03-08,93488.0,0.0,0.0,0.0,0.0
5052537650,TNYA,1858848,2022-03-23,110635.0,8.0,0.723,0.0,0.723
5052538684,VRRM,1682745,2022-04-22,69222.0,0.0,0.0,0.0,0.0
5052539142,NU,1691493,,,,,,
5052541464,BCML,1730984,2022-03-31,87509.0,0.0,0.0,0.0,0.0
5052543371,BORR,1715497,,,,,,
5052544527,NYMXF,1018735,,,,,,
5052547391,IMXI,1683695,2022-03-07,60929.0,0.0,0.0,0.0,0.0
5052790536,METC,1687187,2022-04-01,64505.0,0.0,0.0,0.0,0.0
5052792028,SWX,1692115,2022-03-01,26344.0,0.0,0.0,0.0,0.0
5052793334,BBIO,1743881,2022-02-25,137043.0,0.0,0.0,0.0,0.0
5052793898,CALC,1534133,2022-03-11,81558.0,0.0,0.0,0.0,0.0
5052794700,VEL,1692376,2022-03-15,53570.0,0.0,0.0,0.0,0.0
5052794794,KRRO,1703647,2022-03-15,94431.0,0.0,0.0,0.0,0.0
5052795406,INVH,1687229,2022-02-22,82468.0,0.0,0.0,0.0,0.0
5052795509,VIR,1706431,2022-02-28,130439.0,2.0,0.153,0.0,0.153
5053249194,JBGS,1689796,2022-02-22,97212.0,1.0,0.103,0.0,0.12
5053380702,PUMP,1680247,2022-02-25,52595.0,0.0,0.0,0.0,0.0
5053445407,ULTA,1403568,2022-03-25,46519.0,2.0,0.43,,0.43
5053656220,HLNE,1433642,2022-05-26,78644.0,0.0,0.0,0.0,0.0
5053733050,ESTA,1688757,2022-03-01,70743.0,0.0,0.0,0.0,0.0
5053942538,JILL,1687932,2022-04-13,53428.0,0.0,0.0,0.0,0.0
5053942611,REKR,1697851,2022-03-31,60121.0,32.0,5.323,0.0,5.323
5054287589,OPBK,1722010,2022-03-18,89115.0,0.0,0.0,0.0,0.0
5054411898,LBRT,1694028,2022-02-22,54883.0,0.0,0.0,0.0,0.0
5054560360,WTTR,1693256,2022-02-23,86360.0,1.0,0.116,0.0,0.116
5054562603,DK,1694426,2022-02-25,114052.0,0.0,0.0,0.0,0.0
5054811319,JMSB,1710482,,,,,,
5054815406,KNTK,1692787,2022-02-22,56051.0,0.0,0.0,0.0,0.0
5054883151,GTE,1273441,2022-02-23,51880.0,0.0,0.0,0.0,0.0
5054883975,DXC,1688568,2022-05-26,73998.0,2.0,0.27,0.586,0.176
5055036531,SEI,1697500,2022-02-24,39751.0,0.0,0.0,0.0,0.0
5055374136,WHWK,1422142,2022-03-17,106550.0,0.0,0.0,0.0,0.0
5055406102,BRT,14846,2022-03-16,44655.0,0.0,0.0,0.0,0.0
5055406191,YI,1738906,,,,,,
5055416070,XCUR,1698530,2022-03-25,94353.0,0.0,0.0,0.0,0.0
5055417724,NBP,1778016,,,,,,
5055419991,NCSM,1692427,2022-03-08,61682.0,0.0,0.0,0.0,0.0
5055424391,BKR,1701605,2022-02-11,58593.0,32.0,5.461,0.0,5.461
5055424522,NESR,1698514,2018-03-27,50248.0,0.0,0.0,0.0,0.0
5055454493,EEX,1579214,2022-02-24,70766.0,0.0,0.0,0.0,0.0
5055456807,CVNA,1690820,,,,,,
5055459435,SER,1708599,2022-03-29,92073.0,1.0,0.109,0.0,0.109
5055464202,SMPL,1702744,2022-10-21,57268.0,0.0,0.0,0.0,0.0
5055464204,LOVE,1701758,2022-03-30,46215.0,0.0,0.0,0.0,0.0
5055465104,PDLB,1874071,2022-03-31,84164.0,0.0,0.0,0.0,0.0
5055466605,WRAP,1702924,2022-03-10,43249.0,0.0,0.0,0.0,0.0
5055467397,MGY,1698990,2022-02-17,51206.0,0.0,0.0,0.0,0.0
5055473445,HYFM,1695295,2022-03-01,71506.0,0.0,0.0,0.0,0.0
5055475912,PATH,1734722,2022-04-04,70408.0,27.0,3.835,0.0,3.835
5055941844,ACET,1720580,2022-03-15,102590.0,0.0,0.0,0.0,0.0
5056388996,GPMT,1703644,2022-02-25,83949.0,0.0,0.0,0.0,0.0
5056399982,ECVT,1708035,2022-03-01,92077.0,0.0,0.0,0.0,0.0
5056407941,REAL,1573221,2022-02-28,51191.0,2.0,0.391,0.0,0.391
5056411750,IOVA,1425205,2022-02-24,102962.0,0.0,0.0,0.0,0.0
5056412150,FSUN,1709442,2022-03-25,94193.0,0.0,0.0,0.0,0.0
5056412290,LEGN,1801198,,,,,,
5056414981,BY,1702750,2022-03-07,85892.0,0.0,0.0,0.0,0.0
5056416133,ELTP,1053369,2022-06-29,66590.0,0.0,0.0,0.0,0.0
5056443584,CNR,1710366,2022-02-11,92351.0,0.0,0.0,0.0,0.0
5056602203,CTOS,1709682,2022-03-16,59321.0,0.0,0.0,0.0,0.0
5056702528,NFE,1749723,2022-03-01,99649.0,0.0,0.0,0.0,0.0
5056728763,INMB,1711754,2022-03-03,57656.0,0.0,0.0,0.0,0.0
5056729680,BIOA,1709941,,,,,,
5056980496,RNGR,1699039,2022-03-30,53361.0,0.0,0.0,0.0,0.0
5057360782,NCEL,1783036,,,,,,
5057514299,STNE,1745431,,,,,,
5057754683,ANGI,1705110,2022-03-01,56833.0,0.0,0.0,0.0,0.0
5057762726,HBB,1709164,2022-03-09,36134.0,0.0,0.0,0.0,0.0
5057764486,KRYS,1711279,2022-02-28,59761.0,0.0,0.0,0.0,0.0
5057764607,RBBN,1708055,2022-03-11,78612.0,4.0,0.509,0.0,0.618
5057776667,VICI,1705696,2022-02-23,96246.0,0.0,0.0,0.0,0.0
5057778908,DOCN,1582961,2022-02-25,63423.0,0.0,0.0,0.0,0.0
5057796824,SPCE,1706946,2022-02-28,62457.0,0.0,0.0,0.0,0.0
5057796972,LVO,1491419,2022-06-29,99154.0,0.0,0.0,0.0,0.0
5057824199,CELC,1603454,2022-03-23,61391.0,0.0,0.0,0.0,0.0
5057824239,BTSG,1865782,,,,,,
5057825057,FVCB,1675644,2022-03-24,66970.0,0.0,0.0,0.0,0.0
5057825487,CARG,1494259,2022-02-25,76192.0,0.0,0.0,0.0,0.0
5057827049,HTT,1692705,,,,,,
5057828127,HOOD,1783879,2022-02-24,78860.0,5.0,0.634,0.0,0.634
5057831241,NAAS,1712178,,,,,,
5057833175,RIOT,1167419,2022-03-16,70246.0,0.0,0.0,0.0,0.0
5057833759,EVRG,1711269,2022-02-25,95160.0,0.0,0.0,0.0,0.0
5057859669,EYE,1710155,2022-02-28,76448.0,0.0,0.0,0.0,0.0
5057860440,ST,1477294,2022-02-10,84409.0,0.0,0.0,0.0,0.0
5057937669,CBLL,1861107,,,,,,
5057938469,FNKO,1704711,2022-03-03,69863.0,0.0,0.0,0.0,0.0
5057940063,LONA,1620463,2022-03-28,91749.0,0.0,0.0,0.0,0.0
5057940598,RMNI,1635282,2022-03-02,70468.0,8.0,1.135,0.0,1.532
5057950164,CTSO,1175151,2022-03-10,76748.0,0.0,0.0,0.0,0.0
5057950718,FINV,1691445,,,,,,
5057989338,PRLD,1678660,2022-03-17,78972.0,0.0,0.0,0.0,0.0
5057990921,NMRK,1690680,2022-03-01,113947.0,0.0,0.0,0.0,0.0
5058606183,NVT,1720635,2022-02-25,47256.0,0.0,0.0,0.0,0.0
5058998779,RFL,1713863,2022-10-31,84319.0,0.0,0.0,0.0,0.0
5059037350,LX,1708259,,,,,,
5059050496,LILA,1712184,2022-02-23,113416.0,0.0,0.0,0.0,0.0
5059058047,BRSP,1717547,2022-02-22,136492.0,0.0,0.0,0.0,0.0
5059063051,ILPT,1717307,2022-02-15,74257.0,0.0,0.0,0.0,0.0
5059088690,BTAI,1720893,2022-03-11,77415.0,39.0,5.038,0.0,5.038
5059226351,RXO,1929561,,,,,,
5059929738,CAAP,1717393,,,,,,
5059957115,IMA,1835579,2022-03-17,97943.0,0.0,0.0,0.0,0.0
5059957152,AUGO,1468642,,,,,,
5059980792,VMD,1729149,2022-03-07,47035.0,0.0,0.0,0.0,0.0
5059985977,BTBT,1710350,,,,,,
5059999091,PAGS,1712807,,,,,,
5060003346,GTES,1718512,2022-02-11,63536.0,0.0,0.0,0.0,0.0
5060004761,AMTB,1734342,2022-03-04,118533.0,0.0,0.0,0.0,0.0
5060005330,TALO,1724965,2022-02-25,78956.0,0.0,0.0,0.0,0.0
5060005537,AHCO,1725255,2022-03-01,99220.0,0.0,0.0,0.0,0.0
5060066705,RDVT,1720116,2022-03-09,37820.0,7.0,1.851,0.0,1.851
5060201578,FTCI,1828161,2022-03-21,54535.0,0.0,0.0,0.0,0.0
5060207077,SEER,1726445,2022-03-01,73143.0,4.0,0.547,0.0,0.547
5060473928,GOSS,1728117,2022-03-03,89948.0,0.0,0.0,0.0,0.0
5060509019,SRRK,1727196,2022-03-07,96445.0,0.0,0.0,0.0,0.0
5060527379,ZEPP,1720446,,,,,,
5060527905,WHD,1699136,2022-02-28,63514.0,0.0,0.0,0.0,0.0
5060540700,HYMC,1718405,2022-03-31,66468.0,0.0,0.0,0.0,0.0
5060614944,ALHC,1832466,2022-03-03,82202.0,7.0,0.852,0.0,0.852
5060677477,JOBY,1819848,,,,,,
5060689053,AVGO,1730168,2021-12-17,66334.0,6.0,0.905,0.0,0.905
5061186409,TLRY,1731348,2022-07-28,71637.0,0.0,0.0,0.0,0.0
5061193307,IBEX,1720420,,,,,,
5061194717,STG,1723935,,,,,,
5061208900,GHG,1724755,,,,,,
5061450735,IQ,1722608,,,,,,
5061697321,BILI,1723690,,,,,,
5061699475,NKTX,1787400,2022-03-17,82777.0,0.0,0.0,0.0,0.0
5062339907,NWN,1733998,2022-02-25,91654.0,0.0,0.0,0.0,0.0
5063039728,ANTX,1880438,,,,,,
5063095367,ABUS,1447028,2022-03-03,59226.0,0.0,0.0,0.0,0.0
5063164263,BEAM,1745999,2022-02-28,135868.0,0.0,0.0,0.0,0.0
5063303140,GSHD,1726978,2022-02-28,61650.0,5.0,0.811,0.0,0.811
5063310679,ALLO,1737287,2022-02-23,88116.0,0.0,0.0,0.0,0.0
5063311187,CVEO,1590584,2022-02-28,67635.0,0.0,0.0,0.0,0.0
5063313452,ALAB,1736297,,,,,,
5063314185,VRT,1674101,2022-03-01,63905.0,0.0,0.0,0.0,0.0
5063321270,HUYA,1728190,,,,,,
5063727363,REAX,1862461,,,,,,
5063733735,ACRV,1781174,,,,,,
5063744003,RLYB,1739410,2022-03-15,93016.0,11.0,1.183,0.0,1.183
5063761745,MGTX,1735438,2022-03-10,103163.0,0.0,0.0,0.0,0.0
5063764430,ACA,1739445,2022-02-24,51748.0,0.0,0.0,0.0,0.0
5063766000,CI,1739940,2022-02-24,100799.0,8.0,0.794,0.0,0.794
5064525957,EPRT,1728951,2022-02-16,101167.0,0.0,0.0,0.0,0.0
5064563899,IIIV,1728688,2022-11-18,71191.0,0.0,0.0,0.0,0.0
5064568797,UXIN,1729173,,,,,,
5064570789,CMPX,1738021,2022-03-18,81051.0,0.0,0.0,0.0,0.0
5064571212,CAMP,1736730,,,,,,
5064601827,PLSE,1625101,2022-03-31,61290.0,16.0,2.611,0.0,2.611
5064609639,REPL,1737953,2022-05-19,72301.0,0.0,0.0,0.0,0.0
5064609898,CANG,1725123,,,,,,
5064610769,DIS,1744489,2022-11-29,67713.0,0.0,0.0,0.0,0.0
5064612761,ARLO,1736946,2022-03-02,72863.0,12.0,1.647,0.0,1.647
5064620339,JG,1737339,,,,,,
5064623175,QUBT,1758009,2022-03-15,34591.0,6.0,1.735,0.0,1.735
5064623185,PDD,1737806,,,,,,
5064623351,GLBE,1835963,,,,,,
5064646468,CNF,1733868,,,,,,
5064652306,BXSL,1736035,2022-02-28,133826.0,2.0,0.149,0.0,0.149
5064665684,KLXE,1738827,2021-04-28,59484.0,0.0,0.0,0.0,0.0
5064685936,OFIX,884624,2022-02-25,58164.0,2.0,0.344,0.0,0.344
5064687150,FTDR,1727263,2022-02-25,48727.0,10.0,2.052,0.0,2.052
5064688157,PFSI,1745916,2022-02-23,94187.0,0.0,0.0,0.0,0.0
5064691048,AMCR,1748790,2022-08-18,55503.0,0.0,0.0,0.0,0.0
5064704581,CGON,1991792,,,,,,
5064704765,ETON,1710340,2022-03-16,54496.0,4.0,0.734,0.0,0.734
5064707091,NIO,1736541,,,,,,
5064933896,WBTN,1997859,,,,,,
5065226047,U,1810806,2022-02-22,78516.0,7.0,0.892,0.0,0.892
5065322350,REZI,1740332,2022-02-15,45958.0,0.0,0.0,0.0,0.0
5065324940,BSVN,1746129,2022-03-31,47979.0,0.0,0.0,0.0,0.0
5065327639,XYF,1725033,,,,,,
5065327903,VIOT,1742770,,,,,,
5065366280,GTX,1735707,2022-02-14,80460.0,0.0,0.0,0.0,0.0
5065369251,RBKB,1751783,2022-03-22,67356.0,0.0,0.0,0.0,0.0
5065371456,GDYN,1743725,2022-03-03,56193.0,13.0,2.313,0.0,2.313
5065627715,EQ,1746466,2022-03-23,88305.0,0.0,0.0,0.0,0.0
5065978073,NIU,1744781,,,,,,
5065980347,PASG,1787297,2022-03-03,89549.0,0.0,0.0,0.0,0.0
5065980352,ALGS,1799448,2022-03-10,97748.0,0.0,0.0,0.0,0.0
5066537728,RAMP,733269,2022-05-24,52204.0,1.0,0.192,0.0,0.192
5066538004,JFU,1619544,,,,,,
5066566920,FCBC,859070,2022-03-03,63529.0,0.0,0.0,0.0,0.0
5066581785,MRKR,1094038,2022-03-17,77102.0,0.0,0.0,0.0,0.0
5066581979,CTVA,1755672,2022-02-10,97406.0,0.0,0.0,0.0,0.0
5066592088,QFIN,1741530,,,,,,
5066592113,ADNH,1744494,2022-03-31,64344.0,0.0,0.0,0.0,0.0
5066592273,TMHC,1562476,2022-02-23,58018.0,0.0,0.0,0.0,0.0
5066593426,FTHM,1753162,2022-03-09,51244.0,0.0,0.0,0.0,0.0
5066596648,MRNA,1682852,2022-02-25,105974.0,20.0,1.887,0.0,1.887
5066603776,STE,1757898,2022-05-31,65724.0,0.0,0.0,0.0,0.0
5066605183,ALEC,1653087,2022-02-24,83956.0,0.0,0.0,0.0,0.0
5066605717,ABTC,1755953,2022-03-31,63910.0,0.0,0.0,0.0,0.0
5066605934,MIRM,1759425,2022-03-09,97964.0,0.0,0.0,0.0,0.0
5066607195,CABA,1759138,2022-03-17,102429.0,0.0,0.0,0.0,0.0
5066608861,MOGU,1743971,,,,,,
5066611158,OSW,1758488,2022-03-04,66429.0,0.0,0.0,0.0,0.0
5066616404,PLTK,1828016,2022-03-02,76616.0,5.0,0.653,0.0,0.653
5066630289,JANX,1817713,2022-03-18,91812.0,0.0,0.0,0.0,0.0
5066914755,AESI,1984060,,,,,,
5067176358,ERAS,1761918,2022-03-24,109860.0,0.0,0.0,0.0,0.0
5067178919,JFIN,1743102,,,,,,
5067185142,KRUS,1772177,2022-11-10,43996.0,0.0,0.0,0.0,0.0
5067485295,KRT,1758021,2022-03-31,42642.0,0.0,0.0,0.0,0.0
5067491211,PHUN,1665300,2022-04-07,77090.0,0.0,0.0,0.0,0.0
5067491293,FUTU,1754581,,,,,,
5067498187,FOXA,1754301,2022-08-12,61971.0,0.0,0.0,0.0,0.0
5067499873,SANA,1770121,2022-03-16,128616.0,0.0,0.0,0.0,0.0
5067502323,MDU,67716,2022-02-23,78842.0,0.0,0.0,0.0,0.0
5067504851,CLVT,1764046,2022-03-10,94015.0,2.0,0.213,0.0,0.213
5067514168,NRDE,1759546,2022-02-28,62587.0,0.0,0.0,0.0,0.0
5067843831,CYCN,1755237,2022-02-24,53635.0,0.0,0.0,0.0,0.0
5067935701,RLI,84246,2022-02-18,62629.0,0.0,0.0,0.0,0.0
5067935895,MVST,1760689,2022-03-29,92078.0,0.0,0.0,0.0,0.0
5067937481,AOMR,1766478,2022-03-28,83953.0,0.0,0.0,0.0,0.0
5067942019,HYLN,1759631,2022-02-24,47365.0,0.0,0.0,0.0,0.0
5067943295,KGS,1767042,,,,,,
5067947015,KWY,1072627,2022-02-28,72095.0,0.0,0.0,0.0,0.0
5067949286,ORGO,1661181,2022-03-01,86694.0,0.0,0.0,0.0,0.0
5067952090,HOWL,1785530,2022-03-24,91440.0,0.0,0.0,0.0,0.0
5068057414,PSA,1393311,2022-02-22,46452.0,0.0,0.0,0.0,0.0
5068306085,CLYM,1768446,2022-03-07,89421.0,1.0,0.112,0.0,0.112
5068311165,TIGR,1756699,,,,,,
5068317364,KTB,1760965,2022-03-02,57197.0,0.0,0.0,0.0,0.0
5068320253,ANIK,898437,2022-03-11,52854.0,0.0,0.0,0.0,0.0
5068324886,TW,1758730,2022-02-24,93568.0,2.0,0.214,0.0,0.214
5068327160,JMIA,1756708,,,,,,
5068328209,TUYA,1829118,,,,,,
5068328344,RMBI,1767837,2022-03-30,61918.0,0.0,0.0,0.0,0.0
5068335345,ALTG,1759824,2022-03-31,53901.0,0.0,0.0,0.0,0.0
5068337238,AIOT,1774170,2022-03-16,51528.0,6.0,1.164,0.0,1.164
5068338325,PLMR,1761312,2022-02-25,73837.0,0.0,0.0,0.0,0.0
5068338327,XRX,1770450,2022-02-23,103293.0,14.0,1.355,0.0,1.355
5068339275,ARCT,1768224,2022-03-01,65593.0,0.0,0.0,0.0,0.0
5068341493,TH,1712189,2022-03-11,70207.0,0.0,0.0,0.0,0.0
5068341727,GNLN,1743745,2022-03-31,76926.0,0.0,0.0,0.0,0.0
5068343942,OTIS,1781335,2022-02-04,62046.0,0.0,0.0,0.0,0.0
5068346089,YJ,1759614,,,,,,
5068473744,TROX,1530804,2022-02-22,72197.0,0.0,0.0,0.0,0.0
5068478491,PSTL,1759774,2022-03-14,54365.0,0.0,0.0,0.0,0.0
5068481524,DYN,1818794,2022-03-10,93457.0,0.0,0.0,0.0,0.0
5068481654,CCO,1334978,2022-02-24,70909.0,0.0,0.0,0.0,0.0
5068484243,TMDX,1756262,2022-03-01,72269.0,0.0,0.0,0.0,0.0
5068484958,SY,1758530,,,,,,
5068660285,PSN,275880,2022-02-23,79433.0,15.0,1.888,0.0,1.888
5068663165,IMVT,1764013,2022-06-08,87705.0,0.0,0.0,0.0,0.0
5068928389,DOYU,1762417,,,,,,
5068928737,LKNCY,1767582,,,,,,
5068930354,PNTG,1766400,2022-02-28,52415.0,0.0,0.0,0.0,0.0
5068932905,LYEL,1806952,2022-03-29,84707.0,3.0,0.354,0.0,0.534
5068933591,CELU,1752828,2022-03-31,125768.0,0.0,0.0,0.0,0.0
5069398129,FLNG,1772253,,,,,,
5069398649,GOTU,1768259,,,,,,
5069399775,MBX,1776111,,,,,,
5069400237,ATER,1757715,2022-03-16,71556.0,9.0,1.258,0.0,1.258
5069401918,GO,1771515,2022-03-02,55691.0,0.0,0.0,0.0,0.0
5069405688,PHAT,1783183,2022-03-01,95433.0,0.0,0.0,0.0,0.0
5069413507,SPRU,1772720,2022-03-01,63938.0,0.0,0.0,0.0,0.0
5069461275,CISO,1777319,2022-04-15,43640.0,0.0,0.0,0.0,0.0
5069463799,CMBMF,1738177,2022-02-24,63049.0,0.0,0.0,0.0,0.0
5069468198,PACK,1712463,2022-02-28,59137.0,4.0,0.676,0.0,0.676
5069474752,SKIL,1774675,2022-04-18,93441.0,8.0,0.856,0.0,0.856
5069476511,LXEO,1907108,,,,,,
5070510044,TARS,1819790,2022-03-14,93153.0,0.0,0.0,0.0,0.0
5070512785,AFYA,1771007,,,,,,
5070700146,ADV,1776661,2022-03-01,76350.0,0.0,0.0,0.0,0.0
5070706947,SVCO,1943289,,,,,,
5070761830,IPSC,1850119,2022-03-17,104943.0,0.0,0.0,0.0,0.0
5070762041,CHPT,1777393,2022-04-04,75796.0,0.0,0.0,0.0,0.0
5070825823,RELY,1782170,2022-03-29,72036.0,9.0,1.249,0.0,1.249
5070825980,PYXS,1782223,2022-03-29,99245.0,0.0,0.0,0.0,0.0
5070826841,RPAY,1720592,2022-03-01,67374.0,0.0,0.0,0.0,0.0
5070826912,ONEW,1772921,2021-12-17,74569.0,0.0,0.0,0.0,0.0
5071070507,STRW,1782430,,,,,,
5071071085,ARTV,1817241,,,,,,
5071071287,KARO,1828102,,,,,,
5071072858,NVST,1757073,2022-02-24,80729.0,0.0,0.0,0.0,0.0
5071077116,TCRX,1783328,2022-03-09,110756.0,0.0,0.0,0.0,0.0
5071081317,DT,1773383,2022-05-26,62206.0,8.0,1.286,0.0,1.286
5071149936,AVPT,1777921,2022-03-31,79701.0,2.0,0.251,0.0,0.251
5071158281,CRNC,1768267,2022-11-29,69397.0,13.0,1.873,0.0,1.873
5071160071,SRTA,1779128,2021-12-20,60153.0,0.0,0.0,0.0,0.0
5071160119,ASTS,1780312,2022-03-31,55901.0,0.0,0.0,0.0,0.0
5071163582,EWTX,1710072,2022-02-24,92124.0,0.0,0.0,0.0,0.0
5071168699,APRE,1781983,2022-03-15,96258.0,0.0,0.0,0.0,0.0
5071169340,BSBK,1787414,2022-03-29,52269.0,0.0,0.0,0.0,0.0
5071170280,BNTX,1776985,,,,,,
5071171382,HQI,1140102,2022-03-15,38964.0,1.0,0.257,0.0,0.257
5071172194,BKTI,2186,2022-03-17,33464.0,0.0,0.0,0.0,0.0
5071399302,BOLD,1782303,,,,,,
5071401533,BWIN,1781755,2022-03-01,80111.0,4.0,0.499,0.0,0.499
5071483395,ROOT,1788882,2022-02-23,81072.0,15.0,1.85,0.0,1.85
5071485733,MNTS,1781162,2022-03-09,68854.0,0.0,0.0,0.0,0.0
5071486238,AVAH,1832332,2022-03-28,87553.0,0.0,0.0,0.0,0.0
5071491604,KRKR,1779476,,,,,,
5071491737,TIL,1789769,2022-03-07,88722.0,0.0,0.0,0.0,0.0
5071491753,DAO,1781753,,,,,,
5071491780,PAIYY,1757143,,,,,,
5071497036,CURI,1776909,2022-03-31,50108.0,0.0,0.0,0.0,0.0
5071502548,DUO,1750593,,,,,,
5071508552,BKSY,1753539,2022-03-31,77434.0,84.0,10.848,0.0,10.848
5071512585,DSGN,1807120,2022-03-10,81483.0,0.0,0.0,0.0,0.0
5071512931,RMTI,1041024,2022-04-08,60209.0,0.0,0.0,0.0,0.0
5071514083,NUVL,1861560,2022-03-29,110728.0,0.0,0.0,0.0,0.0
5071515336,ARQT,1787306,2022-02-22,87493.0,0.0,0.0,0.0,0.0
5071518331,GBFH,1791145,,,,,,
5071518617,PINE,1786117,2022-02-10,65137.0,0.0,0.0,0.0,0.0
5071521517,BCAX,2023658,,,,,,
5071521904,JSPR,1788028,2022-03-18,95901.0,0.0,0.0,0.0,0.0
5071526821,PRCH,1784535,2022-03-16,94611.0,0.0,0.0,0.0,0.0
5071533245,BEPC,1791863,,,,,,
5071533293,VTEX,1793663,,,,,,
5071539692,MAXNQ,1796898,,,,,,
5071545370,BILL,1786352,2022-08-22,79445.0,15.0,1.888,0.0,1.888
5071546109,PRVA,1759655,2022-03-25,90570.0,4.0,0.442,0.0,0.442
5071546838,REYN,1786431,2022-02-09,42834.0,0.0,0.0,0.0,0.0
5071546916,XP,1787425,,,,,,
5071553156,ACEL,1698991,2022-03-11,66540.0,0.0,0.0,0.0,0.0
5071559705,CMPR,1262976,2022-08-05,59391.0,2.0,0.337,0.0,0.337
5071568011,HPK,1792849,2022-03-07,82606.0,0.0,0.0,0.0,0.0
